size;shape;run;validation_time;extraction_time
5;tyrol/busstationshape.ttl;3;0.020004868000000897;0.020644522999987203
5;tyrol/busstop.ttl;3;0.08786296099998481;0.09269531500001449
5;tyrol/cafeorcoffeeshopshape.ttl;3;2.409045583999955;2.4875329870000087
5;tyrol/campgroundshape.ttl;3;0.152239518999977;0.16510418399997207
5;tyrol/childcarepath.ttl;3;0.24126059700000724;0.26741375799997513
5;tyrol/churchshape.ttl;3;0.32431772500001443;0.3498147779999954
5;tyrol/cityhallshape.ttl;3;0.06063624599994455;0.06421167499996727
5;tyrol/civicstructureshape.ttl;3;1.7293869690000179;1.7909729119999724
5;tyrol/contactpointshape.ttl;3;6.190666163000003;6.41769855199999
5;tyrol/drycleaningorlaundryshape.ttl;3;0.6687210950000235;0.7043611210000336
5;tyrol/educationalorganizationshape.ttl;3;0.4086489950000214;0.43423661399998537
5;tyrol/emergencyserviceshape.ttl;3;0.10287819300003775;0.10755565599998818
5;tyrol/entertainmentbusinessshape.ttl;3;0.9099342149999643;0.9740601870000205
5;tyrol/eventshape.ttl;3;;
5;tyrol/financialserviceshape.ttl;3;0.45597000200001503;0.4730335439999749
5;tyrol/foodestablishmentshape.ttl;3;0.6807747219999669;0.7291044159999842
5;tyrol/geocoordinatesshape.ttl;3;1100.368419623;1140.8220851800002
5;tyrol/geoshapeshape.ttl;3;2.351906657000029;2.4842961519999562
5;tyrol/golfcourseshape.ttl;3;0.18786483999997472;0.1962679499999922
5;tyrol/governmentbuildingshape.ttl;3;0.26039021200000434;0.28113814400001047
5;tyrol/healthandbeautybusinessshape.ttl;3;0.9391409649999787;0.9879160849999948
5;tyrol/hotelshape.ttl;3;;
5;tyrol/icecreamshopshape.ttl;3;0.08928512099998898;0.09502614499996298
5;tyrol/imageobjectshape.ttl;3;3024.8396521180002;3207.6099466550004
5;tyrol/lakebodyofwatershape.ttl;3;0.06568791499995541;0.06941614100003335
5;tyrol/landmarksorhistoricalbuildingsshape.ttl;3;0.07873039399999016;0.08282104900001741
5;tyrol/libraryshape.ttl;3;0.0612904510000476;0.06304965799995443
5;tyrol/localbusinesshape.ttl;3;;
5;tyrol/locationfeaturespecificationshape.ttl;3;23.41184329699996;24.16664446699997
5;tyrol/movietheathershape.ttl;3;0.013844025999958376;0.013851471999998921
5;tyrol/offershape.ttl;3;23.866873370999997;24.75626674800003
5;tyrol/openinghoursspecificationshape.ttl;3;8.157099451000022;8.59062753500001
5;tyrol/organizationshape.ttl;3;1.7290152500000318;1.825241367999979
5;tyrol/parkshape.ttl;3;0.035500826999964374;0.03682101700002249
5;tyrol/personshape.ttl;3;0.26607485199997427;0.29126484200003233
5;tyrol/placeshape.ttl;3;2439.2880435009997;2524.736145896
5;tyrol/postaladdressshape.ttl;3;1650.834158605;1742.279231287
5;tyrol/ratingshape.ttl;3;0.12650797100002364;0.1349797520000493
5;tyrol/restaurantshape.ttl;3;5.330919229000017;5.619503072999976
5;tyrol/serviceshape.ttl;3;0.21856789999998227;0.22911522499998682
5;tyrol/skiresortshape.ttl;3;1.7350226710000243;1.8380647120000049
5;tyrol/sportsactivityshape.ttl;3;10.665553614000032;11.444281482999997
5;tyrol/storeshape.ttl;3;0.004794919999994818;0.004694835999998759
5;tyrol/touristattractionshape.ttl;3;0.7570198710000113;0.7939868309999838
5;tyrol/touristinformationcentershape.ttl;3;0.1928266919999828;0.20600479400002314
5;tyrol/travelactionshape.ttl;3;0.49035147000000734;0.5161653559999877
5;tyrol/wineryshape.ttl;3;0.11854805699999815;0.12277017299999216
5;tyrol/aggregateratingshape.ttl;4;0.0012376189999940834;0.0011783650000438683
5;tyrol/airportshape.ttl;4;0.05472718999999415;0.05785213200005046
5;tyrol/amusementparkshape.ttl;4;0.10119135399997958;0.10678325300000324
5;tyrol/automotivebusinessshape.ttl;4;0.4347116139999798;0.45841362099997696
5;tyrol/bakeryshape.ttl;4;0.4991063559999702;0.5317982169999595
5;tyrol/bankorcreditunionshape.ttl;4;0.21224177499999541;0.2205467069999827
5;tyrol/barorpubshape.ttl;4;2.7260962060000224;2.797434285999998
5;tyrol/beachshape.ttl;4;0.03651449599999523;0.03788636100000531
5;tyrol/bodyofwatershape.ttl;4;0.10207673599995815;0.11978708100002677
5;tyrol/bowlingalleyshape.ttl;4;0.004704356999980064;0.004570225999998456
5;tyrol/busstationshape.ttl;4;0.020168929000021762;0.020773430000019744
5;tyrol/busstop.ttl;4;0.08936555899998666;0.0913714220000088
5;tyrol/cafeorcoffeeshopshape.ttl;4;2.398892566000029;2.5528426930000023
5;tyrol/campgroundshape.ttl;4;0.1528540930000304;0.15870069499999317
5;tyrol/childcarepath.ttl;4;0.24418308700001035;0.25341582099997595
5;tyrol/churchshape.ttl;4;0.32725034599997116;0.34195471299995006
5;tyrol/cityhallshape.ttl;4;0.06134052499999143;0.06468436900001961
5;tyrol/civicstructureshape.ttl;4;1.699218290000033;1.8217617300000484
5;tyrol/contactpointshape.ttl;4;6.1531415419999576;6.351471757000013
5;tyrol/drycleaningorlaundryshape.ttl;4;0.6664309589999675;0.7047550139999998
5;tyrol/educationalorganizationshape.ttl;4;0.41522631399999455;0.4330884229999583
5;tyrol/emergencyserviceshape.ttl;4;0.10305331500001103;0.1076809240000216
5;tyrol/entertainmentbusinessshape.ttl;4;0.9158380650000026;0.9662104490000161
5;tyrol/eventshape.ttl;4;;
5;tyrol/financialserviceshape.ttl;4;0.4507006129999809;0.48241380399997524
5;tyrol/foodestablishmentshape.ttl;4;0.687991908000015;0.7302194039999677
5;tyrol/geocoordinatesshape.ttl;4;1092.5656343590001;1130.118460021
