size;shape;run;validation_time;extraction_time
2;tyrol/aggregateratingshape.ttl;1;0.0011853999999971165;0.0012221030000034716
2;tyrol/airportshape.ttl;1;0.05606690700000172;0.057749501000003534
2;tyrol/amusementparkshape.ttl;1;0.10198591699999326;0.10661095999999759
2;tyrol/automotivebusinessshape.ttl;1;0.43575269000000105;0.4545224459999986
2;tyrol/bakeryshape.ttl;1;0.501817568000007;0.5390517899999878
2;tyrol/bankorcreditunionshape.ttl;1;0.21483476599999562;0.22442995700001234
2;tyrol/barorpubshape.ttl;1;2.691537429999997;2.8167852259999933
2;tyrol/beachshape.ttl;1;0.03760684800001002;0.03863575999999114
2;tyrol/bodyofwatershape.ttl;1;0.10317598799998962;0.10793668899999886
2;tyrol/bowlingalleyshape.ttl;1;0.005191404999990823;0.0046325940000002674
2;tyrol/busstationshape.ttl;1;0.020506472999997527;0.02157546099999763
2;tyrol/busstop.ttl;1;0.08963172400000019;0.09291631300000347
2;tyrol/cafeorcoffeeshopshape.ttl;1;2.4239749550000056;2.536029329999991
2;tyrol/campgroundshape.ttl;1;0.15309544799998775;0.1583816380000087
2;tyrol/childcarepath.ttl;1;0.24259037899999214;0.2642914979999915
2;tyrol/churchshape.ttl;1;0.329231852999996;0.34816389000000925
2;tyrol/cityhallshape.ttl;1;0.061685447000002114;0.06366915700000675
2;tyrol/civicstructureshape.ttl;1;1.6974680769999964;1.8123800070000016
2;tyrol/contactpointshape.ttl;1;5.6263439269999935;5.85060007700001
2;tyrol/drycleaningorlaundryshape.ttl;1;0.6767622659999972;0.7205893040000007
2;tyrol/educationalorganizationshape.ttl;1;0.4174873350000041;0.4297193260000114
2;tyrol/emergencyserviceshape.ttl;1;0.10293625299999576;0.10735753400000192
2;tyrol/entertainmentbusinessshape.ttl;1;0.9302096079999984;0.9672243520000023
2;tyrol/eventshape.ttl;1;;
2;tyrol/financialserviceshape.ttl;1;0.4530684409999992;0.47815313200000276
2;tyrol/foodestablishmentshape.ttl;1;0.6818824799999987;0.711064559999997
2;tyrol/geocoordinatesshape.ttl;1;318.371800647;332.246987751
2;tyrol/geoshapeshape.ttl;1;2.1289510610000093;2.245451623000008
2;tyrol/golfcourseshape.ttl;1;0.18766191899999285;0.1953374990000043
2;tyrol/governmentbuildingshape.ttl;1;0.262353504999993;0.28183130099999687
2;tyrol/healthandbeautybusinessshape.ttl;1;0.9394610290000003;0.981750851000001
2;tyrol/hotelshape.ttl;1;;
2;tyrol/icecreamshopshape.ttl;1;0.0897077710000076;0.09356319800001245
2;tyrol/imageobjectshape.ttl;1;798.823798514;831.213961643
2;tyrol/lakebodyofwatershape.ttl;1;0.06745510900000795;0.06961086100000102
2;tyrol/landmarksorhistoricalbuildingsshape.ttl;1;0.079092892999995;0.08418159300001093
2;tyrol/libraryshape.ttl;1;0.06174221399999169;0.06393561000000147
2;tyrol/localbusinesshape.ttl;1;;
2;tyrol/locationfeaturespecificationshape.ttl;1;21.838834418000005;22.344735225999997
2;tyrol/movietheathershape.ttl;1;0.014172240000007719;0.01435411199999237
2;tyrol/offershape.ttl;1;23.865809780000006;24.651427957999985
2;tyrol/openinghoursspecificationshape.ttl;1;7.579965172000001;8.019227893000007
2;tyrol/organizationshape.ttl;1;1.7696056890000023;1.847078585999995
2;tyrol/parkshape.ttl;1;0.036233610000010685;0.03721658800000682
2;tyrol/personshape.ttl;1;0.2712351510000133;0.28773065100000395
2;tyrol/placeshape.ttl;1;708.7547730800001;744.639874113
2;tyrol/postaladdressshape.ttl;1;480.78232672200005;505.026941341
2;tyrol/ratingshape.ttl;1;0.12245499799999493;0.1283376939999954
2;tyrol/restaurantshape.ttl;1;5.360354169000004;5.627531155
2;tyrol/serviceshape.ttl;1;0.22085495700000024;0.22420372599999894
2;tyrol/skiresortshape.ttl;1;1.7114501190000055;1.8478176389999987
2;tyrol/sportsactivityshape.ttl;1;10.705170808999995;11.579050711999997
2;tyrol/storeshape.ttl;1;0.005383649999998852;0.004767157000003408
2;tyrol/touristattractionshape.ttl;1;0.7478422929999908;0.7864730790000038
2;tyrol/touristinformationcentershape.ttl;1;0.19041160300000115;0.20634271800000192
2;tyrol/travelactionshape.ttl;1;0.4910951860000097;0.5149823429999998
