size;shape;run;validation_time;extraction_time
1;tyrol/aggregateratingshape.ttl;1;0.0011847569999972052;0.0012377349999965759
1;tyrol/airportshape.ttl;1;0.056122285999997246;0.058097328999998865
1;tyrol/amusementparkshape.ttl;1;0.10182699799999995;0.10824812799999961
1;tyrol/automotivebusinessshape.ttl;1;0.43580517000000185;0.4558059350000008
1;tyrol/bakeryshape.ttl;1;0.5028892039999988;0.5193340980000016
1;tyrol/bankorcreditunionshape.ttl;1;0.21337503400000202;0.2192663820000007
1;tyrol/barorpubshape.ttl;1;2.716380597000004;2.7908014140000006
1;tyrol/beachshape.ttl;1;0.03707281799999862;0.038848164000000907
1;tyrol/bodyofwatershape.ttl;1;0.10253261300000105;0.10831942100000447
1;tyrol/bowlingalleyshape.ttl;1;0.004719047999998338;0.004641540000001498
1;tyrol/busstationshape.ttl;1;0.020760209999998835;0.02081489900000122
1;tyrol/busstop.ttl;1;0.08920301799999919;0.09333022600000618
1;tyrol/cafeorcoffeeshopshape.ttl;1;2.4144813670000005;2.527936638
1;tyrol/campgroundshape.ttl;1;0.1531026409999967;0.15972386700000385
1;tyrol/childcarepath.ttl;1;0.24668899200000283;0.2664756389999994
1;tyrol/churchshape.ttl;1;0.33103378799999916;0.34596576799999923
1;tyrol/cityhallshape.ttl;1;0.06148273299999829;0.06441617399999444
1;tyrol/civicstructureshape.ttl;1;1.700705991999996;1.8026817359999967
1;tyrol/contactpointshape.ttl;1;5.273661756999999;5.456682902999994
1;tyrol/drycleaningorlaundryshape.ttl;1;0.6649995470000007;0.6995065409999981
1;tyrol/educationalorganizationshape.ttl;1;0.40899662500000034;0.43093643699999973
1;tyrol/emergencyserviceshape.ttl;1;0.1029165309999982;0.10931254100000132
1;tyrol/entertainmentbusinessshape.ttl;1;0.9211403289999964;0.9762595730000001
1;tyrol/eventshape.ttl;1;;
1;tyrol/financialserviceshape.ttl;1;0.4576139380000015;0.47284651599999705
1;tyrol/foodestablishmentshape.ttl;1;0.6869114220000014;0.7282591740000015
1;tyrol/geocoordinatesshape.ttl;1;33.48803992999999;34.300552145
1;tyrol/geoshapeshape.ttl;1;2.0595343319999984;2.142952393999998
1;tyrol/golfcourseshape.ttl;1;0.1855034839999945;0.19455486200000394
1;tyrol/governmentbuildingshape.ttl;1;0.2590918800000068;0.2847259380000011
1;tyrol/healthandbeautybusinessshape.ttl;1;0.9380811010000016;0.9769904199999999
1;tyrol/hotelshape.ttl;1;;
1;tyrol/icecreamshopshape.ttl;1;0.09030683000000295;0.09367804399999358
1;tyrol/imageobjectshape.ttl;1;148.65457705;155.772512319
1;tyrol/lakebodyofwatershape.ttl;1;0.06656724799999836;0.08004436400000259
1;tyrol/landmarksorhistoricalbuildingsshape.ttl;1;0.08000396999999992;0.08307375700000108
1;tyrol/libraryshape.ttl;1;0.061216416999997136;0.06340537700000226
1;tyrol/localbusinesshape.ttl;1;;
1;tyrol/locationfeaturespecificationshape.ttl;1;21.018684472999993;23.636038088
1;tyrol/movietheathershape.ttl;1;0.014058206000001405;0.025231728999997927
1;tyrol/offershape.ttl;1;23.996063059;25.171651306
1;tyrol/openinghoursspecificationshape.ttl;1;7.252430272000005;7.917539886
1;tyrol/organizationshape.ttl;1;1.739441737;1.831435257999999
1;tyrol/parkshape.ttl;1;0.03590386099999421;0.037404833000003634
1;tyrol/personshape.ttl;1;0.26974684600000387;0.28758558999999906
1;tyrol/placeshape.ttl;1;46.385396571;47.672869595
1;tyrol/postaladdressshape.ttl;1;37.70372265300001;39.360795083999996
1;tyrol/ratingshape.ttl;1;0.11012297400000648;0.11514140700000297
1;tyrol/restaurantshape.ttl;1;5.343103339999999;5.596077002000001
1;tyrol/serviceshape.ttl;1;0.2204213720000041;0.23176802199999713
1;tyrol/skiresortshape.ttl;1;1.7197607599999998;1.8229605049999975
1;tyrol/sportsactivityshape.ttl;1;10.718536418;11.388958238
1;tyrol/storeshape.ttl;1;0.0047573750000040604;0.004755185000000495
1;tyrol/touristattractionshape.ttl;1;0.7434238419999986;0.7785965409999989
1;tyrol/touristinformationcentershape.ttl;1;0.19192413700000088;0.20151844299999766
1;tyrol/travelactionshape.ttl;1;0.4030879479999996;0.418100950000003
1;tyrol/wineryshape.ttl;1;0.11743422699999684;0.13412345399999737
1;tyrol/aggregateratingshape.ttl;2;0.001245131999993987;0.0012350290000000541
1;tyrol/airportshape.ttl;2;0.055653725000006204;0.05786806799999766
1;tyrol/amusementparkshape.ttl;2;0.10413551000000609;0.10729824999999948
1;tyrol/automotivebusinessshape.ttl;2;0.4389281409999981;0.45205001200000083
1;tyrol/bakeryshape.ttl;2;0.5006915080000027;0.5248584019999996
1;tyrol/bankorcreditunionshape.ttl;2;0.21320231400000011;0.221811265999996
1;tyrol/barorpubshape.ttl;2;2.6814190070000024;2.8211065140000002
1;tyrol/beachshape.ttl;2;0.03701273899999791;0.03881929199999945
1;tyrol/bodyofwatershape.ttl;2;0.10497016300000439;0.10982967599999682
1;tyrol/bowlingalleyshape.ttl;2;0.004705167999993876;0.004705549000000531
1;tyrol/busstationshape.ttl;2;0.020499655000001837;0.021050030999994362
1;tyrol/busstop.ttl;2;0.08950832099999673;0.09351750700000139
1;tyrol/cafeorcoffeeshopshape.ttl;2;2.410846456999998;2.5327963399999973
1;tyrol/campgroundshape.ttl;2;0.15469241899999986;0.1612272939999997
1;tyrol/childcarepath.ttl;2;0.2473460739999993;0.2663545650000003
1;tyrol/churchshape.ttl;2;0.3251470060000017;0.34471201899999926
