size;shape;run;validation_time;extraction_time
6;tyrol/aggregateratingshape.ttl;1;0.0011925450000376259;0.001170388999980787
6;tyrol/airportshape.ttl;1;0.05264388399996278;0.055215757000041776
6;tyrol/amusementparkshape.ttl;1;0.09708978200001184;0.10116014300001552
6;tyrol/automotivebusinessshape.ttl;1;0.42141866200000777;0.4398473519999584
6;tyrol/bakeryshape.ttl;1;0.48006561199997577;0.5100174739999943
6;tyrol/bankorcreditunionshape.ttl;1;0.202921597999989;0.21451288599996587
6;tyrol/barorpubshape.ttl;1;2.580306997999969;2.7346289640000236
6;tyrol/beachshape.ttl;1;0.035263486000019384;0.03702959500003544
6;tyrol/bodyofwatershape.ttl;1;0.09639158100003442;0.10185440100002552
6;tyrol/bowlingalleyshape.ttl;1;0.004676518999986001;0.004615827000009176
6;tyrol/busstationshape.ttl;1;0.019595764000030158;0.02034684299997025
6;tyrol/busstop.ttl;1;0.06834285700000464;0.0730913570000098
6;tyrol/cafeorcoffeeshopshape.ttl;1;2.3370861569999875;2.456770003000031
6;tyrol/campgroundshape.ttl;1;0.14516554700003326;0.1516326450000065
6;tyrol/childcarepath.ttl;1;0.23319548900002474;0.2457620680000332
6;tyrol/churchshape.ttl;1;0.3161119439999993;0.3288923549999936
6;tyrol/cityhallshape.ttl;1;0.058388826999987486;0.061326589999964654
6;tyrol/civicstructureshape.ttl;1;1.5983561969999869;1.7000046750000024
6;tyrol/contactpointshape.ttl;1;6.108480850000035;6.353650635999998
6;tyrol/drycleaningorlaundryshape.ttl;1;0.6535072490000289;0.6890336270000148
6;tyrol/educationalorganizationshape.ttl;1;0.39233118099997455;0.4105804980000016
6;tyrol/emergencyserviceshape.ttl;1;0.09845865899995943;0.10372237800004314
6;tyrol/entertainmentbusinessshape.ttl;1;0.8818773189999547;0.949870696000005
6;tyrol/eventshape.ttl;1;;
6;tyrol/financialserviceshape.ttl;1;0.4300975360000052;0.4592417169999976
6;tyrol/foodestablishmentshape.ttl;1;0.655564016000028;0.6956993179999813
6;tyrol/geocoordinatesshape.ttl;1;1111.444669236;1135.932684506
6;tyrol/geoshapeshape.ttl;1;1.7881371230000127;1.926561195999966
6;tyrol/golfcourseshape.ttl;1;0.18154019199999993;0.1904431959999897
6;tyrol/governmentbuildingshape.ttl;1;0.24626307299996597;0.27648269700000583
6;tyrol/healthandbeautybusinessshape.ttl;1;0.900351105000027;0.9618044550000491
6;tyrol/hotelshape.ttl;1;;
6;tyrol/icecreamshopshape.ttl;1;0.08808086999999887;0.09120041299996728
6;tyrol/imageobjectshape.ttl;1;3037.791321853;3251.098003255
