size;shape;run;validation_time;extraction_time
3;tyrol/aggregateratingshape.ttl;1;0.0017032579999920472;0.0011738489999970625
3;tyrol/airportshape.ttl;1;0.05528466399999843;0.05740833399997314
3;tyrol/amusementparkshape.ttl;1;0.10222362499999349;0.10662969699998825
3;tyrol/automotivebusinessshape.ttl;1;0.4287465529999963;0.4508080680000148
3;tyrol/bakeryshape.ttl;1;0.49573621499999376;0.5138979529999972
3;tyrol/bankorcreditunionshape.ttl;1;0.21063350299999684;0.21972363000000428
3;tyrol/barorpubshape.ttl;1;2.7068882929999916;2.763866839000002
3;tyrol/beachshape.ttl;1;0.03622514400001364;0.03812575099999549
3;tyrol/bodyofwatershape.ttl;1;0.10485770400001115;0.10761051800000132
3;tyrol/bowlingalleyshape.ttl;1;0.004657459000014796;0.00457610399999453
3;tyrol/busstationshape.ttl;1;0.02017872599998327;0.020496664999996028
3;tyrol/busstop.ttl;1;0.08957019500002161;0.09273271200001432
3;tyrol/cafeorcoffeeshopshape.ttl;1;2.379608611000009;2.505913504000006
3;tyrol/campgroundshape.ttl;1;0.15372769999999036;0.15977495999999292
3;tyrol/childcarepath.ttl;1;0.24333771100000945;0.253305733000019
3;tyrol/churchshape.ttl;1;0.3279457579999985;0.3432597060000262
3;tyrol/cityhallshape.ttl;1;0.060781544000008125;0.0636611319999929
3;tyrol/civicstructureshape.ttl;1;1.7217129070000112;1.829852465999977
3;tyrol/contactpointshape.ttl;1;5.974506359000003;6.165896380999982
3;tyrol/drycleaningorlaundryshape.ttl;1;0.6685118659999887;0.6974883279999915
3;tyrol/educationalorganizationshape.ttl;1;0.4124135139999794;0.42985307600000056
3;tyrol/emergencyserviceshape.ttl;1;0.10335294300000442;0.10693925900000067
3;tyrol/entertainmentbusinessshape.ttl;1;0.9269199000000015;0.9802405620000059
3;tyrol/eventshape.ttl;1;;
3;tyrol/financialserviceshape.ttl;1;0.44777744200001734;0.4750267160000021
3;tyrol/foodestablishmentshape.ttl;1;0.680050561999991;0.7215630750000059
3;tyrol/geocoordinatesshape.ttl;1;592.009340403;608.021077107
3;tyrol/geoshapeshape.ttl;1;2.20589462800001;2.3316783629999804
3;tyrol/golfcourseshape.ttl;1;0.18578090899998756;0.19514366100000302
3;tyrol/governmentbuildingshape.ttl;1;0.25980186900000035;0.28859214599998495
3;tyrol/healthandbeautybusinessshape.ttl;1;0.9373703489999912;0.9733285400000113
3;tyrol/hotelshape.ttl;1;;
3;tyrol/icecreamshopshape.ttl;1;0.08894177099998046;0.09353728700000374
3;tyrol/imageobjectshape.ttl;1;1496.458546306;1586.192402527
3;tyrol/lakebodyofwatershape.ttl;1;0.06680269599999633;0.06910129299998857
3;tyrol/landmarksorhistoricalbuildingsshape.ttl;1;0.07880935299999692;0.08179489100001547
3;tyrol/libraryshape.ttl;1;0.06112639200000558;0.06305714900000225
3;tyrol/localbusinesshape.ttl;1;;
3;tyrol/locationfeaturespecificationshape.ttl;1;22.696964597000004;23.268065295000014
3;tyrol/movietheathershape.ttl;1;0.013616432000020495;0.013939342999975679
3;tyrol/offershape.ttl;1;23.856365173;24.928773105000005
3;tyrol/openinghoursspecificationshape.ttl;1;7.855547300000012;8.457551370000004
3;tyrol/organizationshape.ttl;1;1.7627525050000088;1.8106653130000154
3;tyrol/parkshape.ttl;1;0.035314513999992414;0.0368390609999949
3;tyrol/personshape.ttl;1;0.2693683890000216;0.2919445910000036
3;tyrol/placeshape.ttl;1;1309.097041945;1385.497958834
3;tyrol/postaladdressshape.ttl;1;903.5596677880001;931.571650805
3;tyrol/ratingshape.ttl;1;0.12262050300000737;0.12851548399999047
3;tyrol/restaurantshape.ttl;1;5.289517872000005;5.513615907000002
3;tyrol/serviceshape.ttl;1;0.21831429299999172;0.2293619650000096
3;tyrol/skiresortshape.ttl;1;1.733535775000007;1.8398273159999974
3;tyrol/sportsactivityshape.ttl;1;10.856101842999976;11.268010419999996
3;tyrol/storeshape.ttl;1;0.00482192300000861;0.004737970000007863
3;tyrol/touristattractionshape.ttl;1;0.7507552929999974;0.7861279679999882
3;tyrol/touristinformationcentershape.ttl;1;0.19460508499997786;0.20293011000001115
3;tyrol/travelactionshape.ttl;1;0.49234593599999243;0.5178434940000045
3;tyrol/wineryshape.ttl;1;0.11843009599999732;0.12344138800000337
3;tyrol/aggregateratingshape.ttl;2;0.0016982620000192128;0.001166904000001523
3;tyrol/airportshape.ttl;2;0.055280164999999215;0.05727919199998155
3;tyrol/amusementparkshape.ttl;2;0.1028821030000131;0.10760079899998232
